YEAR,OCCUPATION,AGE_GROUP,PERCENTILE,PERCENTILE_VALUE
2011,Registered Nurses,30-39 years,55,1332.3345002328908
2011,Registered Nurses,30-39 years,56,1340.5896861269655
2011,Registered Nurses,30-39 years,56,1348.8699899650853
2011,Registered Nurses,30-39 years,57,1357.1833242684281
2011,Registered Nurses,30-39 years,59,1365.5378037436733
2011,Registered Nurses,30-39 years,60,1373.9415430975985
2011,Registered Nurses,30-39 years,61,1382.4027274547916
2011,Registered Nurses,30-39 years,62,1390.9309432049383
2011,Registered Nurses,30-39 years,63,1399.5370664689688
2011,Registered Nurses,30-39 years,64,1408.2320214307354
2011,Registered Nurses,30-39 years,65,1417.0267416690401
2011,Registered Nurses,30-39 years,66,1425.9338388508438
2011,Registered Nurses,30-39 years,67,1434.969525256315
2011,Registered Nurses,30-39 years,68,1444.1504788722034
2011,Registered Nurses,30-39 years,69,1453.4933817176895
2011,Registered Nurses,30-39 years,70,1463.0182834992195
2011,Registered Nurses,30-39 years,71,1472.7547125454303
2011,Registered Nurses,30-39 years,72,1482.73385265103
2011,Registered Nurses,30-39 years,73,1492.9867307161446
2011,Registered Nurses,30-39 years,74,1503.5344118325816
2011,Registered Nurses,30-39 years,75,1514.3821965834643
2011,Registered Nurses,30-39 years,76,1525.533990912743
2011,Registered Nurses,30-39 years,77,1536.9971087403896
2011,Registered Nurses,30-39 years,78,1548.7982732527958
2011,Registered Nurses,30-39 years,79,1560.971068971907
2011,Registered Nurses,30-39 years,80,1573.5499361570974
2011,Registered Nurses,30-39 years,81,1586.576736727359
2011,Registered Nurses,30-39 years,82,1600.0971719707102
2011,Registered Nurses,30-39 years,83,1614.1607161038478
2011,Registered Nurses,30-39 years,84,1628.836461065141
2011,Registered Nurses,30-39 years,85,1644.2003363396236
2011,Registered Nurses,30-39 years,86,1660.3496004301971
2011,Registered Nurses,30-39 years,87,1677.412277495756
2011,Registered Nurses,30-39 years,88,1695.5377010858874
2011,Registered Nurses,30-39 years,89,1714.9329541648913
2011,Registered Nurses,30-39 years,90,1735.87468617792
2011,Registered Nurses,30-39 years,91,1758.8184253816826
2011,Registered Nurses,30-39 years,92,1784.3243683636208
2011,Registered Nurses,30-39 years,93,1813.3553157117094
2011,Registered Nurses,30-39 years,94,1848.4309829222104
2011,Registered Nurses,30-39 years,95,1893.2140202082091
2011,Registered Nurses,30-39 years,96,1981.9911713290967
2011,Registered Nurses,30-39 years,97,2466.988053930626
2011,Registered Nurses,30-39 years,98,3091.987964185029
2011,Registered Nurses,30-39 years,99,3982.9655905827995
2011,Registered Nurses,30-39 years,100,7410.843505859376
2011,Registered Nurses,40-49 years,0,0.0
2011,Registered Nurses,40-49 years,1,421.4236294498008
2011,Registered Nurses,40-49 years,2,530.9269584809261
2011,Registered Nurses,40-49 years,3,605.8573893687724
2011,Registered Nurses,40-49 years,4,646.7959814439519
2011,Registered Nurses,40-49 years,5,673.1686854085722
2011,Registered Nurses,40-49 years,6,696.6170807418617
2011,Registered Nurses,40-49 years,7,717.6753381658111
2011,Registered Nurses,40-49 years,8,737.3467930198478
2011,Registered Nurses,40-49 years,9,756.4417972445142
2011,Registered Nurses,40-49 years,10,775.3209746703241
2011,Registered Nurses,40-49 years,11,794.106025124437
2011,Registered Nurses,40-49 years,12,812.7376110155991
2011,Registered Nurses,40-49 years,13,830.9684351310351
2011,Registered Nurses,40-49 years,14,848.5145476108348
2011,Registered Nurses,40-49 years,15,865.4090579353356
2011,Registered Nurses,40-49 years,16,881.7866694778559
2011,Registered Nurses,40-49 years,17,897.6954382293027
2011,Registered Nurses,40-49 years,18,913.1505307814434
2011,Registered Nurses,40-49 years,19,928.1790835424069
2011,Registered Nurses,40-49 years,20,942.8155573872258
2011,Registered Nurses,40-49 years,21,957.0887911071203
2011,Registered Nurses,40-49 years,22,971.0196727211647
2011,Registered Nurses,40-49 years,23,984.6283442802498
2011,Registered Nurses,40-49 years,24,997.9341361450909
2011,Registered Nurses,40-49 years,25,1010.956121555305
2011,Registered Nurses,40-49 years,26,1023.7132795776372
2011,Registered Nurses,40-49 years,27,1036.2244386575403
2011,Registered Nurses,40-49 years,28,1048.5082365877856
2011,Registered Nurses,40-49 years,28,1060.580331602296
2011,Registered Nurses,40-49 years,30,1072.4539072123907
2011,Registered Nurses,40-49 years,31,1084.1419092341669
2011,Registered Nurses,40-49 years,32,1095.6554682673577
2011,Registered Nurses,40-49 years,33,1107.0045786549467
2011,Registered Nurses,40-49 years,34,1118.199107667521
2011,Registered Nurses,40-49 years,35,1129.247560908694
2011,Registered Nurses,40-49 years,36,1140.1575222816057
2011,Registered Nurses,40-49 years,37,1150.9365259888464
2011,Registered Nurses,40-49 years,38,1161.5913273004628
2011,Registered Nurses,40-49 years,39,1172.1278816658692
2011,Registered Nurses,40-49 years,40,1182.5521060628046
2011,Registered Nurses,40-49 years,41,1192.8695317993552
2011,Registered Nurses,40-49 years,42,1203.0848494828979
2011,Registered Nurses,40-49 years,43,1213.2026389721018
2011,Registered Nurses,40-49 years,44,1223.2274297918088
2011,Registered Nurses,40-49 years,45,1233.1633920321963
2011,Registered Nurses,40-49 years,46,1243.0145394719461
2011,Registered Nurses,40-49 years,47,1252.7849212126998
2011,Registered Nurses,40-49 years,48,1262.4812837099096
2011,Registered Nurses,40-49 years,49,1272.1148981757594
2011,Registered Nurses,40-49 years,50,1281.6974682113787
2011,Registered Nurses,40-49 years,51,1291.2405934584503
2011,Registered Nurses,40-49 years,52,1300.754809082217
2011,Registered Nurses,40-49 years,53,1310.2500262279282
2011,Registered Nurses,40-49 years,54,1319.73614812922
2011,Registered Nurses,40-49 years,55,1329.2230912018263
2011,Registered Nurses,40-49 years,56,1338.7208172215217
2011,Registered Nurses,40-49 years,56,1348.23929771331
2011,Registered Nurses,40-49 years,57,1357.788521196848
2011,Registered Nurses,40-49 years,59,1367.379141713108
2011,Registered Nurses,40-49 years,60,1377.0226806575608
2011,Registered Nurses,40-49 years,61,1386.730717676853
2011,Registered Nurses,40-49 years,62,1396.5150725314606
2011,Registered Nurses,40-49 years,63,1406.38934693032
2011,Registered Nurses,40-49 years,64,1416.3679441449458
2011,Registered Nurses,40-49 years,65,1426.465314232262
2011,Registered Nurses,40-49 years,66,1436.6991986993755
2011,Registered Nurses,40-49 years,67,1447.092900841339
2011,Registered Nurses,40-49 years,68,1457.6702605122937
2011,Registered Nurses,40-49 years,69,1468.455612611956
2011,Registered Nurses,40-49 years,70,1479.4755444027749
2011,Registered Nurses,40-49 years,71,1490.757283383473
2011,Registered Nurses,40-49 years,72,1502.3230891778098
2011,Registered Nurses,40-49 years,73,1514.1605091345293
2011,Registered Nurses,40-49 years,74,1526.2422833439514
2011,Registered Nurses,40-49 years,75,1538.5480460153606
2011,Registered Nurses,40-49 years,76,1551.095972359208
2011,Registered Nurses,40-49 years,77,1563.9175211166241
2011,Registered Nurses,40-49 years,78,1577.0429274921928
2011,Registered Nurses,40-49 years,79,1590.4990261279788
2011,Registered Nurses,40-49 years,80,1604.3125224445698
2011,Registered Nurses,40-49 years,81,1618.5193133358985
2011,Registered Nurses,40-49 years,82,1633.163883390684
2011,Registered Nurses,40-49 years,83,1648.2957496486904
2011,Registered Nurses,40-49 years,84,1663.9785062949877
2011,Registered Nurses,40-49 years,85,1680.2829381982133
2011,Registered Nurses,40-49 years,86,1697.3089368957642
2011,Registered Nurses,40-49 years,87,1715.1725564977137
2011,Registered Nurses,40-49 years,88,1734.0271572011459
2011,Registered Nurses,40-49 years,89,1754.0712403013788
2011,Registered Nurses,40-49 years,90,1775.6497723652851
2011,Registered Nurses,40-49 years,91,1799.1605492863418
2011,Registered Nurses,40-49 years,92,1825.1754655178909
2011,Registered Nurses,40-49 years,93,1855.5930142805826
2011,Registered Nurses,40-49 years,94,1891.4328012267786
2011,Registered Nurses,40-49 years,95,1945.4631220163203
2011,Registered Nurses,40-49 years,96,2211.5033104597737
2011,Registered Nurses,40-49 years,97,2641.0178798609827
2011,Registered Nurses,40-49 years,98,3180.542703474439
2011,Registered Nurses,40-49 years,99,3949.6700975626513
2011,Registered Nurses,40-49 years,100,6908.750927734376
2011,Registered Nurses,50-59 years,0,0.0
2011,Registered Nurses,50-59 years,1,411.4379862529081
2011,Registered Nurses,50-59 years,2,518.3742087090201
2011,Registered Nurses,50-59 years,3,593.028702496186
2011,Registered Nurses,50-59 years,4,638.7084461217272
2011,Registered Nurses,50-59 years,5,665.7392625768575
2011,Registered Nurses,50-59 years,6,689.4460179351624
2011,Registered Nurses,50-59 years,7,710.5564323923145
2011,Registered Nurses,50-59 years,8,730.0536056340346
2011,Registered Nurses,50-59 years,9,748.8677370999279
2011,Registered Nurses,50-59 years,10,767.3109566451399
2011,Registered Nurses,50-59 years,11,785.5913792298991
2011,Registered Nurses,50-59 years,12,803.8477554927389
2011,Registered Nurses,50-59 years,13,821.9036227885407
2011,Registered Nurses,50-59 years,14,839.3656109917797
2011,Registered Nurses,50-59 years,15,856.1823192470113
2011,Registered Nurses,50-59 years,16,872.5131685905556
2011,Registered Nurses,50-59 years,17,888.4323906518129
2011,Registered Nurses,50-59 years,18,903.9537283623059
2011,Registered Nurses,50-59 years,19,919.1007697579623
2011,Registered Nurses,50-59 years,20,933.908727317725
2011,Registered Nurses,50-59 years,21,948.4089011947362
2011,Registered Nurses,50-59 years,22,962.6224978969096
2011,Registered Nurses,50-59 years,23,976.5690650296051
2011,Registered Nurses,50-59 years,24,990.2660870405007
2011,Registered Nurses,50-59 years,25,1003.7300817260927
2011,Registered Nurses,50-59 years,26,1016.975195908553
2011,Registered Nurses,50-59 years,27,1030.0113243943258
2011,Registered Nurses,50-59 years,28,1042.8478512639692
2011,Registered Nurses,50-59 years,28,1055.4933427397032
2011,Registered Nurses,50-59 years,30,1067.9558179408657
2011,Registered Nurses,50-59 years,31,1080.2430957608822
2011,Registered Nurses,50-59 years,32,1092.3620213030551
2011,Registered Nurses,50-59 years,33,1104.3191287786183
2011,Registered Nurses,50-59 years,34,1116.1207348336236
2011,Registered Nurses,50-59 years,35,1127.7724565040833
2011,Registered Nurses,50-59 years,36,1139.2797701173245
2011,Registered Nurses,50-59 years,37,1150.6479192552508
2011,Registered Nurses,50-59 years,38,1161.881490284185
2011,Registered Nurses,50-59 years,39,1172.984954382738
2011,Registered Nurses,50-59 years,40,1183.962717528634
2011,Registered Nurses,50-59 years,41,1194.8189620182054
2011,Registered Nurses,50-59 years,42,1205.5578222188353
2011,Registered Nurses,50-59 years,43,1216.1832150057326
2011,Registered Nurses,50-59 years,44,1226.6977838971388
2011,Registered Nurses,50-59 years,45,1237.1037103927035
2011,Registered Nurses,50-59 years,46,1247.403515512364
2011,Registered Nurses,50-59 years,47,1257.6051108317426
2011,Registered Nurses,50-59 years,48,1267.7207169209596
2011,Registered Nurses,50-59 years,49,1277.7626747526629
2011,Registered Nurses,50-59 years,50,1287.7433136072134
2011,Registered Nurses,50-59 years,51,1297.6749358815985
2011,Registered Nurses,50-59 years,52,1307.5698402086005
2011,Registered Nurses,50-59 years,53,1317.440235255297
2011,Registered Nurses,50-59 years,54,1327.297458769845
2011,Registered Nurses,50-59 years,55,1337.1523598758781
2011,Registered Nurses,50-59 years,56,1347.0157834824329
2011,Registered Nurses,50-59 years,56,1356.8987701126302
2011,Registered Nurses,50-59 years,57,1366.8127716467877
2011,Registered Nurses,50-59 years,59,1376.7692919336596
2011,Registered Nurses,50-59 years,60,1386.7800491335558
2011,Registered Nurses,50-59 years,61,1396.8586575840209
2011,Registered Nurses,50-59 years,62,1407.019721195088
2011,Registered Nurses,50-59 years,63,1417.2778672431175
2011,Registered Nurses,50-59 years,64,1427.648580711417
2011,Registered Nurses,50-59 years,65,1438.1486594154248
2011,Registered Nurses,50-59 years,66,1448.7950125730447
2011,Registered Nurses,50-59 years,67,1459.60863034685
2011,Registered Nurses,50-59 years,68,1470.624645913226
2011,Registered Nurses,50-59 years,69,1481.8812541787133
2011,Registered Nurses,50-59 years,70,1493.4060660658395
2011,Registered Nurses,50-59 years,71,1505.1732410798456
2011,Registered Nurses,50-59 years,72,1517.1401038364643
2011,Registered Nurses,50-59 years,73,1529.2741545383144
2011,Registered Nurses,50-59 years,74,1541.5847194188705
2011,Registered Nurses,50-59 years,75,1554.0918628151987
2011,Registered Nurses,50-59 years,76,1566.8155410004804
2011,Registered Nurses,50-59 years,77,1579.775460557344
2011,Registered Nurses,50-59 years,78,1592.9915316830914
2011,Registered Nurses,50-59 years,79,1606.4888972361007
2011,Registered Nurses,50-59 years,80,1620.2977927571756
2011,Registered Nurses,50-59 years,81,1634.4508504454861
2011,Registered Nurses,50-59 years,82,1648.9902258743268
2011,Registered Nurses,50-59 years,83,1663.9614594639804
2011,Registered Nurses,50-59 years,84,1679.4227803912806
2011,Registered Nurses,50-59 years,85,1695.442996054274
2011,Registered Nurses,50-59 years,86,1712.1097384599652
2011,Registered Nurses,50-59 years,87,1729.537966179738
2011,Registered Nurses,50-59 years,88,1747.8689652101305
2011,Registered Nurses,50-59 years,89,1767.2880478788659
2011,Registered Nurses,50-59 years,90,1788.0940516727198
2011,Registered Nurses,50-59 years,91,1810.7219369329396
2011,Registered Nurses,50-59 years,92,1835.6871965344294
2011,Registered Nurses,50-59 years,93,1864.486328463818
2011,Registered Nurses,50-59 years,94,1899.3829840692047
2011,Registered Nurses,50-59 years,95,1952.217988873277
2011,Registered Nurses,50-59 years,96,2218.5969494039878
2011,Registered Nurses,50-59 years,97,2643.197251207681
2011,Registered Nurses,50-59 years,98,3176.5482925079455
2011,Registered Nurses,50-59 years,99,3936.8745500402865
2011,Registered Nurses,50-59 years,100,6862.094580078126
2011,Police,20-29 years,0,0.0
2011,Police,20-29 years,1,492.9421713567749
2011,Police,20-29 years,2,619.464903299972
2011,Police,20-29 years,3,698.4714636811884
2011,Police,20-29 years,4,712.1171746418823
2011,Police,20-29 years,5,735.7512651768895
2011,Police,20-29 years,6,768.2466735583558
2011,Police,20-29 years,7,793.7079709063543
2011,Police,20-29 years,8,813.3583099746875
2011,Police,20-29 years,9,831.4980727882264
2011,Police,20-29 years,10,849.5844450440162
2011,Police,20-29 years,11,866.9922932161761
2011,Police,20-29 years,12,883.0707513155926
2011,Police,20-29 years,13,897.6354196336753
2011,Police,20-29 years,14,910.9470326564391
2011,Police,20-29 years,15,923.2840874949924
